LEI,Name,DE_name,FR_name,IT_name,Entity_status,Registration_status,Conformity_flag,Legal_country,Legal_region,Legal_address,Legal_lat,Legal_lng,HQ_country,HQ_region,HQ_address,HQ_lat,HQ_lng,Legal_form_code,Legal_form_name,Parent,Registration_date,Selectable,Record_retrieved
549300X6BK8XW1RP4G25,"EXODUSPOINT CAPITAL MANAGEMENT, LP","EXODUSPOINT CAPITAL MANAGEMENT, LP","EXODUSPOINT CAPITAL MANAGEMENT, LP",EXODUSPOINT CAPITAL MANAGEMENT LP,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-DE,"WILMINGTON, CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,T91T,Limited Partnership,,4/27/2017,,4/18/2025
-054-,EYCK CAPITAL MANAGEMENT LLP,EYCK CAPITAL MANAGEMENT LLP,,EYCK CAPITAL MANAGEMENT LLP,,,,,,,,,,,,,,,,,,,
549300XUDIU2TR4FZC20,FALCON EDGE CAPITAL LP,FALCON EDGE CAPITAL LP,,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NY,"New York, c/o Alpha Wave Global, LP 667 Madison Avenue 19th Floor",40.7644359,-73.9701995,8888,FUND,549300DZQQ32RHX3VW28,11/22/2011,,4/18/2025
Z6OMQP4TE39U16VF3F78,FARALLON CAPITAL EUROPE LLP,,FARALLON CAPITAL EUROPE LLP,,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, ONE, HOOPER'S COURT",51.5009878,-0.1610568,GB,GB-LND,"LONDON, ONE, HOOPER'S COURT",51.5009878,-0.1610568,Z0EY,Limited Liability Partnership,,8/9/2004,,4/18/2025
87DR6WT2MK1KMGUC7161,"FARALLON CAPITAL MANAGEMENT, L.L.C.",,"FARALLON CAPITAL MANAGEMENT, L.L.C.","FARALLON CAPITAL MANAGEMENT, L.L.C.",ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-CA,"SAN FRANCISCO, 1 MARITIME PLAZA SUITE 2100",37.7956599,-122.3992066,HZEH,Limited Liability Company,,3/12/1996,,4/18/2025
-055-,FARRINGDON CAPITAL MANAGEMENT,,,FARRINGDON CAPITAL MANAGEMENT,,,,,,,,,,,,,,,,,,,
-056-,FARRINGDON NETHERLANDS,FARRINGDON NETHERLANDS,,,,,,,,,,,,,,,,,,,,,
-057-,FARRINGDON NETHERLANDS BV,FARRINGDON NETHERLANDS BV,,,,,,,,,,,,,,,,,,,,,
549300ULXYYDX707L214,FEROX CAPITAL LLP,FEROX CAPITAL LLP,FEROX CAPITAL LLP,FEROX CAPITAL LLP,ACTIVE,LAPSED,NON_CONFORMING,GB,GB-LND,"LONDON, 16 BERKELEY STREET",51.508621,-0.1435297,GB,GB-LND,"LONDON, 16 BERKELEY STREET",51.508621,-0.1435297,Z0EY,Limited Liability Partnership,,2/7/2014,,4/18/2025
9845009BE4495C68K470,FIDES,,,FIDES,ACTIVE,ISSUED,CONFORMING,IT,,"MILANO, PIAZZA DEGLI AFFARI 2",45.4647652,9.1836993,IT,,"MILANO, PIAZZA DEGLI AFFARI 2",45.4647652,9.1836993,P418,Società Per Azioni,,6/15/2015,,4/18/2025
549300Z2WCZW2ZFHGU55,FIL FUND MANAGEMENT LIMITED,FIL FUND MANAGEMENT LIMITED,FIL FUND MANAGEMENT LIMITED,FIL FUND MANAGMENT LIMITED,ACTIVE,ISSUED,CONFORMING,BM,,"Hamilton, Pembroke Hall 42 Crow Lane P.O.Box HM 670",32.2934288,-64.7719514,BM,,"Hamilton, Pembroke Hall 42 Crow Lane P.O.Box HM 670",32.2934288,-64.7719514,7AS7,Exempted Companies Limited by Shares,,7/14/2004,,4/18/2025
213800TWO2EHFEWNF438,FIL INVESTMENT SERVICES (UK) LIMITED,,FIL INVESTMENT SERVICES (UK) LIMITED,,ACTIVE,ISSUED,CONFORMING,GB,,"Tadworth, Beech Gate Millfield Lane Lower Kingswood Surrey",51.2788182,-0.2078403,GB,,"Tadworth, Beech Gate Millfield Lane Lower Kingswood Surrey",51.2788182,-0.2078403,H0PO,Private Limited Company,2138009XZC3O7BNB7B66,5/2/1986,,4/18/2025
-058-,FIL INVESTMENT SERVICES UK LTD,,,FIL INVESTMENT SERVICES UK LTD,,,,,,,,,,,,,,,,,,,
UU497BMAZ1ZKIT3YNT03,FIL INVESTMENTS INTERNATIONAL,FIL INVESTMENTS INTERNATIONAL,FIL INVESTMENTS INTERNATIONAL,FIL INVESTMENTS INTERNATIONAL,ACTIVE,ISSUED,CONFORMING,GB,,"Tadworth, Beech Gate Millfield Lane Lower Kingswood Surrey",51.2788182,-0.2078403,GB,,"Tonbridge, Oakhill House 145 Tonbridge Road Hildenborough",51.2147621,0.2456916,57V7,Private Unlimited,,9/13/1979,,4/18/2025
549300ASZ9RL8XUHSM58,FIR TREE CAPITAL MANAGEMENT LP,,FIR TREE CAPITAL MANAGEMENT LP,,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NY,"New York, 500 Fifth Avenue 9th Floor",40.7540063,-73.9812606,T91T,Limited Partnership,,12/18/2017,,4/18/2025
ZNHTL6O2WODTKMPF1Z48,"FORE RESEARCH & MANAGEMENT, LP","FORE RESEARCH & MANAGEMENT, LP","FORE RESEARCH & MANAGEMENT, LP",,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"Dover, C/O National Corporate Research, Ltd. 850 New Burton Road Suite 201",39.1484521,-75.5305646,US,US-NY,"New York, 11th Floor 510 Madison Avenue",40.759769,-73.9746381,T91T,Limited Partnership,,6/6/2012,,4/18/2025
984500BD3I1469S9F489,FOSSE CAPITAL PARTNERS LLP,FOSSE CAPITAL PARTNERS LLP,,FOSSE CAPITAL PARTNERS LLP,ACTIVE,ISSUED,CONFORMING,GB,,"London, 10 Queen Street Place",51.5103419,-0.0929737,GB,,"London, 10 Queen Street Place",51.5103419,-0.0929737,Z0EY,Limited Liability Partnership,,9/24/2018,,4/18/2025
549300NRWYS6R2NRCP91,FOURWORLD CAPITAL MANAGEMENT,FOURWORLD CAPITAL MANAGEMENT,,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NY,"New York, 7 World Trade Center, Floor 46",40.7134977,-74.0119003,HZEH,Limited Liability Company,,4/16/2015,,4/18/2025
549300MR56DVLME9VW16,"FOXHAVEN ASSET MANAGEMENT, LP",,"FOXHAVEN ASSET MANAGEMENT, LP",,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-VA,"Charlottesville, 550 East Water Street Suite 888",38.028866,-78.47869,T91T,Limited Partnership,,4/9/2013,,4/18/2025
MLH7B1BVFWXZVST01715,FRANKLIN TEMPLETON INVESTMENT MANAGEMENT LIMITED,FRANKLIN TEMPLETON INVESTMENT MANAGEMENT LIMITED,FRANKLIN TEMPLETON INVESTMENT MANAGEMENT LIMITED,,ACTIVE,ISSUED,NON_CONFORMING,GB,,"London, Cannon Place 78 Cannon Street",51.5113673,-0.0900327,GB,,"London, Cannon Place 78 Cannon Street",51.5113673,-0.0900327,H0PO,Private Limited Company,,4/3/1985,,4/18/2025
-059-,"FREDERICK INVESTMENTS, LTD.",,"FREDERICK INVESTMENTS, LTD.",,,,,,,,,,,,,,,,,,,,
38OWVCWSCB4MDL4Y3B55,"FVP MASTER FUND, L.P.",,"FVP MASTER FUND, L.P.","FVP MASTER FUND, L.P.",ACTIVE,ISSUED,CONFORMING,KY,,"Camana Bay, Grand Cayman, 89 Nexus Way c/o OGIER GLOBAL (CAYMAN) LIMITED",19.3220089,-81.3781772,US,US-PA,"NEWTOWN, 426 PINEVILLE ROAD",40.2903543,-74.9660728,6XB7,exempted limited partnership,549300RLPDVYE0IUU073,3/14/2007,,4/18/2025
I4FCMHK73SETXRML8V69,GAM INVESTMENT MANAGEMENT (SWITZERLAND) AG,GAM INVESTMENT MANAGEMENT (SWITZERLAND) AG,,GAM INVESTMENT MANAGEMENT (SWITZERLAND) AG,ACTIVE,ISSUED,CONFORMING,CH,CH-ZH,"ZURICH, HARDSTRASSE 201",47.3860951,8.5172758,CH,CH-ZH,"ZURICH, HARDSTRASSE 201",47.3860951,8.5172758,MVII,Company limited by shares,,4/17/1990,,4/18/2025
I4FCMHK73SETXRML8V69,GAM INVESTMENT MANAGEMENT (SWITZERLAND) LTD. - LUGANO BRANCH,,,GAM INVESTMENT MANAGEMENT (SWITZERLAND) LTD. - LUGANO BRANCH,ACTIVE,ISSUED,CONFORMING,CH,CH-ZH,"ZURICH, HARDSTRASSE 201",47.3860951,8.5172758,CH,CH-ZH,"ZURICH, HARDSTRASSE 201",47.3860951,8.5172758,MVII,Company limited by shares,,4/17/1990,,4/18/2025
5493004CUL8766FCKJ61,GAM INVESTMENT MANAGEMENT LUGANO SA,GAM INVESTMENT MANAGEMENT LUGANO SA,GAM INVESTMENT MANAGEMENT LUGANO SA,,INACTIVE,RETIRED,NOT_APPLICABLE,CH,CH-TI,"LUGANO, VIA FERRUCCIO PELLI 1",46.0069335,8.95038,CH,CH-TI,"LUGANO, VIA FERRUCCIO PELLI 1",46.0069335,8.95038,MVII,Company limited by shares,,12/24/2013,,4/18/2025
549300YCOYUK6X2LTB82,GENERAL INDUSTRIAL PARTNERS LLP,GENERAL INDUSTRIAL PARTNERS LLP,GENERAL INDUSTRIAL PARTNERS LLP,GENERAL INDUSTRIAL PARTNERS LLP,ACTIVE,ISSUED,CONFORMING,GB,,"London, 10 Queen Street Place",51.5103419,-0.0929737,GB,,"London, 10 Queen Street Place",51.5103419,-0.0929737,Z0EY,Limited Liability Partnership,,5/6/2015,,4/18/2025
-060-,"GEORGETOWN ASSET HOLDINGS, LTD.",,"GEORGETOWN ASSET HOLDINGS, LTD.",,,,,,,,,,,,,,,,,,,,
5493001P8F6CXXSBWC15,GF TRADING LLC,GF TRADING LLC,,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"DOVER, C/O UNITED CORPORATE SERVICES, INC. 800 NORTH STATE STREET SUITE 304",39.1754254,-75.5307175,US,US-NY,"Dover, 800 Third Avenue",,,HZEH,Limited Liability Company,,6/25/2008,,4/18/2025
213800B4PLJI84A5MF35,GLADSTONE CAPITAL MANAGEMENT LLP,GLADSTONE CAPITAL MANAGEMENT LLP,GLADSTONE CAPITAL MANAGEMENT LLP,GLADSTONE CAPITAL MANAGEMENT LLP,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 5TH FLOOR 24 SAVILE ROW",51.5119863,-0.1416179,GB,GB-LND,"LONDON, 5TH FLOOR 24 SAVILE ROW",51.5119863,-0.1416179,Z0EY,Limited Liability Partnership,,6/9/2005,,4/18/2025
549300RJTS0EUAOPTJ96,GLG PARTNERS LP,GLG PARTNERS LP,GLG PARTNERS LP,GLG PARTNERS LP,ACTIVE,ISSUED,CONFORMING,GB,,"London, Riverbank House 2 Swan Lane",51.5097933,-0.088711,GB,,"London, Riverbank House 2 Swan Lane",51.5097933,-0.088711,ID30,Limited Partnership,,3/3/2000,,4/18/2025
1H6LFPJQGRZ1EU3HNJ35,GMT CAPITAL CORP.,GMT CAPITAL CORP,GMT CAPITAL CORP.,GMT CAPITAL CORP,ACTIVE,ISSUED,CONFORMING,US,US-GA,"PEACHTREE CORNERS, C/O CORPORATION SERVICE COMPANY 2 SUN COURT SUITE 400",33.9682486,-84.2269892,US,US-GA,"ATLANTA, 2300 WINDY RIDGE PARKWAY SUITE 550 SOUTH",33.9059968,-84.4592044,MFYJ,Profit Corporation,,12/1/1992,,4/18/2025
PUBZ8X9O2VZN0WHEH824,GOLDENTREE ASSET MANAGEMENT LP,GOLDENTREE ASSET MANAGEMENT LP,,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"DOVER, 850 NEW BURTON ROAD SUITE 201",39.1484521,-75.5305646,US,US-NY,"NEW YORK, 300 PARK AVENUE",40.757108,-73.9745123,T91T,Limited Partnership,,4/25/2000,,4/18/2025
FOR8UP27PHTHYVLBNG30,GOLDMAN SACHS & CO. LLC,GOLDMAN SACHS & CO. LLC,,,ACTIVE,ISSUED,CONFORMING,US,US-NY,"New York, 200 West Street",40.714751,-74.0143441,US,US-NY,"New York, 200 West Street",40.714751,-74.0143441,SDX0,Limited Liability Company,784F5XWPLTWKTBV3E584,7/10/1991,,4/18/2025
CF5M58QA35CFPUX70H17,"GOLDMAN SACHS ASSET MANAGEMENT, L.P.","GOLDMAN SACHS ASSET MANAGEMENT, L.P.",,,ACTIVE,ISSUED,NON_CONFORMING,US,US-DE,"WILMINGTON, CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-NY,"New York, 200 West Street",40.714751,-74.0143441,T91T,Limited Partnership,,4/18/1990,,4/18/2025
5493007V6WYCCW1XGY60,GOTHAM CITY RESEARCH LLC,GOTHAM CITY RESEARCH LLC,,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"LEWES, C/O HARVARD BUSINESS SERVICES, INC. 16192 COASTAL HWY",38.765153,-75.2117057,US,US-DE,"LEWES, 16192 COASTAL HWY",38.765153,-75.2117057,HZEH,Limited Liability Company,,2/13/2013,,4/18/2025
KG0ECHUB6SFORDPJZK65,"GRANTHAM, MAYO, VAN OTTERLOO & CO. LLC",,"GRANTHAM, MAYO, VAN OTTERLOO & CO. LLC",,ACTIVE,ISSUED,CONFORMING,US,US-MA,"BOSTON, C/O PHILIP ZACHOS 53 STATE STREET FLOOR 33",42.3587349,-71.0560556,US,US-MA,"BOSTON, 53 STATE STREET FLOOR 33",42.3587349,-71.0560556,BYFU,Limited Liability Company,,12/16/1996,,4/18/2025
254900CIXU4JEL7YCW97,"GREAT POINT PARTNERS, LLC",,"GREAT POINT PARTNERS, LLC",,ACTIVE,ISSUED,CONFORMING,US,US-DE,"Wilmington, C/O The Corporation Trust Company Corporation Trust Center 1209 Orange St",39.7484301,-75.5477307,US,US-CT,"Greenwich, 165 Mason Street 3rd Floor",41.0265725,-73.6235871,HZEH,Limited Liability Company,,6/18/2003,,4/18/2025
213800DTEB6NWEO6E777,GREENVALE CAPITAL LLP,GREENVALE CAPITAL LLP,GREENVALE CAPITAL LLP,GREENVALE CAPITAL LLP,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 1 VERE STREET",51.5148603,-0.1469563,GB,GB-LND,"LONDON, 1 VERE STREET",51.5148603,-0.1469563,Z0EY,Limited Liability Partnership,,3/6/2015,,4/18/2025
-061-,GRUPPO BANCARIO INTESA SANPAOLO,,,GRUPPO BANCARIO INTESA SANPAOLO,,,,,,,,,,,,,,,,,,,
213800CWAHHW6YYZII58,GSA CAPITAL PARTNERS LLP,GSA CAPITAL PARTNERS LLP,GSA CAPITAL PARTNERS LLP,GSA CAPITAL PARTNERS LLP,ACTIVE,ISSUED,NON_CONFORMING,GB,GB-LND,"LONDON, STRATTON HOUSE 5 STRATTON STREET",51.5072017,-0.1436398,GB,GB-LND,"LONDON, STRATTON HOUSE 5 STRATTON STREET",51.5072017,-0.1436398,Z0EY,Limited Liability Partnership,,9/15/2004,,4/18/2025
-062-,GUEVOURA FUND,GUEVOURA FUND,,,,,,,,,,,,,,,,,,,,,
213800EBZ4IG9IK3XI53,GUEVOURA FUND LIMITED,,GUEVOURA FUND LIMITED,GUEVOURA FUND LIMITED,ACTIVE,ISSUED,CONFORMING,KY,,"GEORGE TOWN, C/O ESTERA TRUST (CAYMAN) LIMITED CLIFTON HOUSE, 75 FORT STREET",19.2973428,-81.3807012,GI,,"GIBRALTAR, C/O VELAY FINANCIAL SERVICES LIMITED 204 NEPTUNE HOUSE MARINA BAY",36.1492717,-5.3526696,MPUG,limited liability company,,1/29/2014,,4/18/2025
2138006ICKML1TSBCD28,HALF SKY CAPITAL (UK) LTD,HALF SKY CAPITAL (UK) LTD,,,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 25 EP 25 ECCLESTON PLACE",51.4938367,-0.1484543,GB,GB-LND,"LONDON, 25 EP 25 ECCLESTON PLACE",51.4938367,-0.1484543,H0PO,Private Limited Company,,4/7/2016,,4/18/2025
5493008O8L5EPI71C868,"HARBOR SPRING CAPITAL, LLC","HARBOR SPRING CAPITAL, LLC",,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NY,"NEW YORK, 28TH FLOOR 437 MADISON AVENUE",40.75714,-73.9753561,HZEH,Limited Liability Company,,7/13/2012,,4/18/2025
HELATY3NJ3Y3YM0BQS70,HBK INVESTMENTS L.P.,HBK INVESTMENTS L.P.,HBK INVESTMENTS L.P.,HBK INVESTMENTS L.P.,ACTIVE,ISSUED,CONFORMING,US,US-DE,"DOVER, C/O COGENCY GLOBAL INC. 850 NEW BURTON ROAD SUITE 201",39.1487234,-75.5303148,US,US-TX,"Dallas, 2300 North Field Street Suite 2200",32.7886931,-96.8063299,T91T,Limited Partnership,,11/21/1995,,4/18/2025
6L99E2MINT4ZY1B4G271,HEADWATERS HOLDINGS LLC,,,HEADWATERS HOLDINGS LLC,ACTIVE,ISSUED,CONFORMING,US,US-CA,"KENT WOODLANDS, C/O JEFF GOSHAY 36 NO RIDGEWOOD RD",37.9513866,-122.5589621,US,US-CA,"Sausalito, 30 Liberty Ship Way Suite 3200",37.8613236,-122.4914599,EI4J,Limited Liability Company,,7/20/1999,,4/18/2025
549300QONL2Z0BMQ2Z11,"HEALTHCOR MANAGEMENT, L.P.","HEALTHCOR MANAGEMENT, L.P.",,,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NY,"New York, 55 Hudson Yards 28th Floor",40.7552648,-74.001887,T91T,Limited Partnership,,5/24/2005,,4/18/2025
254900EGJIB7IR00B295,HELIKON INVESTMENTS LIMITED,HELIKON INVESTMENTS LIMITED,HELIKON INVESTMENTS LIMITED,,ACTIVE,ISSUED,CONFORMING,GB,,"London, C/O Buzzacott LLP 130 Wood Street",51.5145821,-0.094797,GB,,"London, 17 Waterloo Place",51.5072053,-0.1329988,H0PO,Private Limited Company,,10/1/2019,,4/18/2025
254900OTH13MKMRM7384,HELIKON LONG SHORT EQUITY FUND MASTER ICAV,,,HELIKON LONG SHORT EQUITY FUND MASTER ICAV,ACTIVE,ISSUED,CONFORMING,IE,IE-D,"Dublin, 33 Sir John Roger's Quay",53.3460722,-6.2410808,IE,IE-D,"Dublin, C/O Waystone Management Company (IE) Limited 35 Shelbourne Road Ballsbridge Dublin 4",53.3310395,-6.2322427,2GV9,Irish Collective Asset-management Vehicle,635400XKS4TFYYAQ1K41,3/2/2020,,4/18/2025
-063-,HENDERSON GLOBAL INVESTORS LIMITED,HENDERSON GLOBAL INVESTORS LIMITED,,,,,,,,,,,,,,,,,,,,,
549300BHZG4MO3AF1068,HENGISTBURY INVESTMENT PARTNERS LLP,HENGISTBURY INVESTMENT PARTNERS LLP,,,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, FLOOR 1 34 BROOK STREET",51.5130993,-0.1468459,GB,GB-LND,"LONDON, FLOOR 1 34 BROOK STREET",51.5130993,-0.1468459,Z0EY,Limited Liability Partnership,,6/21/2011,,4/18/2025
213800I5HMPQY9SRSU51,HFCO CAPITAL MANAGEMENT LLP,,,HFCO CAPITAL MANAGEMENT LLP,INACTIVE,RETIRED,NOT_APPLICABLE,GB,GB-LND,"LONDON, 4TH FLOOR 80 HAMMERSMITH ROAD",51.4941734,-0.2150717,GB,GB-LND,"LONDON, 4TH FLOOR 80 HAMMERSMITH ROAD",51.4941734,-0.2150717,Z0EY,Limited Liability Partnership,,11/27/2015,,4/18/2025
213800LN7OGKZVANTA11,HIGH GROUND INVESTMENT MANAGEMENT LLP,HIGH GROUND INVESTMENT MANAGEMENT LLP,,,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 2 BABMAES STREET",51.5086538,-0.1347978,GB,GB-LND,"LONDON, 2 BABMAES STREET",51.5086538,-0.1347978,Z0EY,Limited Liability Partnership,,4/10/2019,,4/25/2025
SK6WG1E6ZYO1H0HHS346,HIGHBRIDGE CAPITAL MANAGEMENT LLC,HIGHBRIDGE CAPITAL MANAGEMENT LLC,,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-NY,"New York, 277 Park Ave",40.754437,-73.9743976,HZEH,Limited Liability Company,8I5DZWZKVSZI1NUHU748,8/24/2004,,4/18/2025
SK6WG1E6ZYO1H0HHS346,"HIGHBRIDGE CAPITAL MANAGEMENT, LLC","HIGHBRIDGE CAPITAL MANAGEMENT, LLC","HIGHBRIDGE CAPITAL MANAGEMENT, LLC",HIGHBRIDGE CAPITAL MANAGEMENT LLC,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-NY,"New York, 277 Park Ave",40.754437,-73.9743976,HZEH,Limited Liability Company,8I5DZWZKVSZI1NUHU748,8/24/2004,,4/18/2025
549300BCJ0ZVL15HWE64,"HIGHBRIDGE STATISTICAL OPPORTUNITIES MASTER FUND, L.P.","HIGHBRIDGE STATISTICAL OPPORTUNITIES MASTER FUND, L.P.",,,ACTIVE,LAPSED,NON_CONFORMING,KY,,"George Town, C/O Maples Corporate Services Limited PO Box 309 Ugland House",19.2924396,-81.3857791,KY,,"George Town, 4th Floor The Cayman Corporate Centre 27 Hospital Road",19.2919429,-81.379984,XAQA,limited partnership,,12/16/2012,,4/18/2025
549300YMZ05IR3NORF05,HIGHFIELDS CAPITAL MANAGEMENT LP,HIGHFIELDS CAPITAL MANAGEMENT LP,HIGHFIELDS CAPITAL MANAGEMENT LP,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"DOVER, C/O COGENCY GLOBAL INC. 850 NEW BURTON ROAD SUITE 201",39.1487234,-75.5303148,US,US-MA,"Boston, 200 CLARENDON ST 59TH FLOOR",42.3494598,-71.0752307,T91T,Limited Partnership,,3/27/1998,,4/18/2025
R88VDVWTVJ4V2EXL2434,"HIGHLINE CAPITAL MANAGEMENT, LP","HIGHLINE CAPITAL MANAGEMENT, LP",,,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY",39.744655,-75.5483909,US,US-NY,"New York, 30th Floor",40.7127753,-74.0059728,T91T,Limited Partnership,,6/6/2012,,4/18/2025
-064-,HIGHSIDE CAPITAL MANAGEMENT,HIGHSIDE CAPITAL MANAGEMENT,,,,,,,,,,,,,,,,,,,,,
549300GMFESVJU9KRL61,"HOLOCENE ADVISORS, LP","HOLOCENE ADVISORS, LP",,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"DOVER, C/O COGENCY GLOBAL INC. 850 NEW BURTON ROAD SUITE 201",39.1487234,-75.5303148,US,US-NY,"New York, 15 East 26th St 8th Floor",40.7432963,-73.9870705,T91T,Limited Partnership,,3/17/2016,,4/18/2025
-065-,HOPLITE CAPITAL MANAGEMENT LLC,HOPLITE CAPITAL MANAGEMENT LLC,,,,,,,,,,,,,,,,,,,,,
2V8XQDR9HHZ1JC0GAN87,"HOPLITE CAPITAL MANAGEMENT, L.P.",HOPLITE CAPITAL MANAGEMENT L.P.,"HOPLITE CAPITAL MANAGEMENT, L.P.",,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NY,"New York, 34th Floor 810 7th Avenue",40.762839,-73.9823416,T91T,Limited Partnership,,6/6/2012,,4/18/2025
CFKWH2YE4FNYI6M93Z92,"HOPLITE PARTNERS, L.P.","HOPLITE PARTNERS, L.P.",,,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NY,"New York, 34th Floor 810 7th Avenue",40.762839,-73.9823416,T91T,Limited Partnership,,6/6/2012,,4/18/2025
5493001C4YKRPEQCNC36,"HOUND PARTNERS, LLC",,"HOUND PARTNERS, LLC",,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-DE,"WILMINGTON, 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,HZEH,Limited Liability Company,,7/30/2004,,4/18/2025
21380043Y95S8KQ3PA19,HRTEU LIMITED,HRTEU LIMITED,HRTEU LIMITED,HRTEU LIMITED,ACTIVE,ISSUED,CONFORMING,IE,IE-D,"DUBLIN, 7, GRAND CANAL STREET LOWER",53.3387618,-6.2400666,IE,IE-D,"DUBLIN, 7, GRAND CANAL STREET LOWER",53.3387618,-6.2400666,MNQ7,Private Company Limited by Shares,549300SMOBUC8O5UOE10,9/14/2018,,4/18/2025
219JICTKZM2TR3X24G69,HUDSON BAY CAPITAL MANAGEMENT LP,HUDSON BAY CAPITAL MANAGEMENT LP,,HUDSON BAY CAPITAL MANAGEMENT LP,ACTIVE,ISSUED,CONFORMING,US,US-DE,"DOVER, 850 NEW BURTON ROAD SUITE 201",39.1484521,-75.5305646,US,US-DE,"DOVER, 850 NEW BURTON ROAD SUITE 201",39.1484521,-75.5305646,T91T,Limited Partnership,,6/16/2005,,4/18/2025
004L5FPTUREIWK9T2N63,"HUTCHIN HILL CAPITAL, LP","HUTCHIN HILL CAPITAL, LP","HUTCHIN HILL CAPITAL, LP","HUTCHIN HILL CAPITAL, LP",ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"Wilmington, C/O Corporation Service Company 2711 Centerville Road Suite 400",39.7546839,-75.6272381,US,US-NY,"New York, 22nd Floor 888 7th Avenue",40.7654863,-73.9808532,T91T,Limited Partnership,,6/6/2012,,4/18/2025
213800JAJQE6U7BOW115,ILEX CAPITAL PARTNERS (UK) LLP,ILEX CAPITAL PARTNERS (UK) LLP,ILEX CAPITAL PARTNERS (UK) LLP,,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, THE KENSINGTON BUILDING, 4TH FLOOR 1 WRIGHTS LANE",51.5005952,-0.1929946,GB,GB-LND,"LONDON, THE KENSINGTON BUILDING, 4TH FLOOR 1 WRIGHTS LANE",51.5005952,-0.1929946,Z0EY,Limited Liability Partnership,,11/11/2022,,4/18/2025
213800EVYNC1FUWFXF44,IMMERSION CAPITAL LLP,IMMERSION CAPITAL LLP,,IMMERSION CAPITAL LLP,ACTIVE,ISSUED,CONFORMING,GB,GB-HRT,"HERTFORD, STAG HOUSE OLD LONDON ROAD",51.7967603,-0.0724916,GB,GB-LND,"LONDON, 15-16 BROOKS MEWS",51.5122542,-0.1462888,Z0EY,Limited Liability Partnership,,4/24/2014,,4/18/2025
